"source","listing_no","room_id","url","agency","agent_name","agent_phone","region","address","latitude","longitude","address_public_level","title","deposit_manwon","rent_manwon","maintenance_manwon","total_monthly_manwon","room_type","area_m2","floor","direction","parking","move_in","approval_date","building_use","options","security_options","image_1","image_2","crawl_note"
"naver_land","2627034906","2627034906","https://new.land.naver.com/rooms?articleNo=2627034906","365부동산공인중개사사무소","","","","일반원룸","37.25574","127.061858","naver_public_listing_level","리뉴얼로 깔끔. 영통역 도보권. 착한월세","500","36","","36","원룸","23","4/5","남서향","","","2026.05.19","방","['25년이내', '화장실한개', '방한개', '고층']; 리뉴얼로 깔끔. 영통역 도보권. 착한월세","","https://landthumb-phinf.pstatic.net/20260519_26/1779181398881gPe8I_JPEG/PM-1.P-eq/4cae3f7558696dcb489f1b89d1428378.jpg","","Captured from Naver Land article list API."
"naver_land","2625921961","2625921961","https://new.land.naver.com/rooms?articleNo=2625921961","365부동산공인중개사사무소","","","","일반원룸","37.254781","127.062594","naver_public_listing_level","단기ok. 깔끔. 밝은방. 영통역도보권","300","36","","36","원룸","26/19","6/8","남동향","","","2026.05.13","방","['15년이내', '화장실한개', '소형평수', '방한개']; 단기ok. 깔끔. 밝은방. 영통역도보권","","https://landthumb-phinf.pstatic.net/20260513_82/1778674510066xfub0_JPEG/PM-1.P-eq/bddb664c8e9c8cfca19f3aa8dc0c362e.jpg","","Captured from Naver Land article list API."
"naver_land","2627059941","2627059941","https://new.land.naver.com/rooms?articleNo=2627059941","365부동산공인중개사사무소","","","","일반원룸","37.256408","127.060482","naver_public_listing_level","단기강력추천. 깔끔. 일단한번 보러와봐","100","38","","38","원룸","24","6/7","동향","","","2026.05.19","방","['15년이내', '화장실한개', '방한개', '고층']; 단기강력추천. 깔끔. 일단한번 보러와봐","","https://landthumb-phinf.pstatic.net/20260519_101/1779180570149x0dTk_JPEG/PM-1.P-eq/6582c7e99e9196af169e4db3a3649ffa.jpg","","Captured from Naver Land article list API."
"naver_land","2626530275","2626530275","https://new.land.naver.com/rooms?articleNo=2626530275","365부동산공인중개사사무소","","","","일반원룸","37.264866","127.064473","naver_public_listing_level","무융자. 세스코방역. 깔끔. 광교인접","500","40","","40","원룸","26/23","5/7","서향","","","2026.05.18","방","['15년이내', '융자금없는', '화장실한개', '소형평수']; 무융자. 세스코방역. 깔끔. 광교인접","","https://landthumb-phinf.pstatic.net/20260518_13/17791076479119YJil_JPEG/PM-1.P-eq/25e46b270422af16d4cc1ed78627f697.jpg","","Captured from Naver Land article list API."
"naver_land","2625920994","2625920994","https://new.land.naver.com/rooms?articleNo=2625920994","365부동산공인중개사사무소","","","","일반원룸","37.254952","127.062255","naver_public_listing_level","풀옵션. 영통역도보권. 탑층 층간소음걱정no. 경희대통학용이","100","43","","43","원룸","24","8/8","북서향","","","2026.05.13","방","['15년이내', '화장실한개', '방한개', '고층']; 풀옵션. 영통역도보권. 탑층 층간소음걱정no. 경희대통학용이","","https://landthumb-phinf.pstatic.net/20260513_70/17786745203112EtVV_JPEG/PM-1.P-eq/c39001babbcab2e4835dabadc3127dad.jpg","","Captured from Naver Land article list API."
"naver_land","2625918712","2625918712","https://new.land.naver.com/rooms?articleNo=2625918712","365부동산공인중개사사무소","","","","일반원룸","37.260845","127.06107","naver_public_listing_level","오피스텔급 깔끔. 샤워부스. 수납굿. 넓은방","500","50","","50","원룸","29/26","6/7","동향","","","2026.05.13","방","['15년이내', '화장실한개', '소형평수', '방한개']; 오피스텔급 깔끔. 샤워부스. 수납굿. 넓은방","","https://landthumb-phinf.pstatic.net/20260513_133/1778674558116mbBnW_JPEG/PM-1.P-eq/db2ce5193d1f7b97cfd55a96dc91473d.jpg","","Captured from Naver Land article list API."
"naver_land","2627043778","2627043778","https://new.land.naver.com/rooms?articleNo=2627043778","365부동산공인중개사사무소","","","","일반원룸","37.260839","127.060265","naver_public_listing_level","신축급 깔끔 인테리어. 수납굿. 광교인접","500","50","","50","원룸","26/23","7/7","남향","","","2026.05.19","방","['15년이내', '화장실한개', '소형평수', '방한개']; 신축급 깔끔 인테리어. 수납굿. 광교인접","","https://landthumb-phinf.pstatic.net/20260519_60/1779181147454jC8hk_JPEG/PM-1.P-eq/d3d3e2e67ac8dfe5a2c3788b574c74fb.jpg","","Captured from Naver Land article list API."
"naver_land","2627520941","2627520941","https://new.land.naver.com/rooms?articleNo=2627520941","IPARKCITY더드림부동산공인중개사사무소","","","","일반원룸","37.260403","127.065324","naver_public_listing_level","리모델링 완료 햇빛이 세상 잘들어 오는 원룸","1000","40","","40","원룸","10/10","B1/3","남서향","","","2026.05.21","방","['25년이내', '화장실한개', '소형평수', '방한개']; 리모델링 완료 햇빛이 세상 잘들어 오는 원룸","","https://landthumb-phinf.pstatic.net/20260521_154/17793292103402Cwcs_JPEG/2627520941_20260521110646086635.JPG","","Captured from Naver Land article list API."
"naver_land","2627517927","2627517927","https://new.land.naver.com/rooms?articleNo=2627517927","IPARKCITY더드림부동산공인중개사사무소","","","","일반원룸","37.260403","127.065324","naver_public_listing_level","리모델링 완료 햇빛이 세상 잘들어 오는 원룸","4500","","","","원룸","23/23","1/3","남서향","","","2026.05.21","방","['25년이내', '1층', '화장실한개', '소형평수']; 리모델링 완료 햇빛이 세상 잘들어 오는 원룸","","https://landthumb-phinf.pstatic.net/20260521_51/1779328463115rS3Bw_JPEG/2627517927_20260521105419487340.JPG","","Captured from Naver Land article list API."
"naver_land","2627325785","2627325785","https://new.land.naver.com/rooms?articleNo=2627325785","가온공인중개사사무소","","","","다가구","37.288245","127.028819","naver_public_listing_level","올리모델링 및 풀옵션 완료된 1.5룸분리형, 교통및편의시설많은매물","500","40","","40","단독/다가구","23","B1/2","서향","","","2026.05.20","단독/다가구","['25년이상', '세대분리', '화장실한개', '방한개']; 올리모델링 및 풀옵션 완료된 1.5룸분리형, 교통및편의시설많은매물","","https://landthumb-phinf.pstatic.net/20260520_159/1779241051713FjXQN_JPEG/2627325785_20260520103730062267.jpg","","Captured from Naver Land article list API."
"naver_land","2626554908","2626554908","https://new.land.naver.com/rooms?articleNo=2626554908","경기공인중개사사무소","","","","주공1단지","37.281694","127.0397","naver_public_listing_level","9월초입주","14000","","","","아파트","52/47","1/5","남동향","","","2026.05.15","아파트","['25년이상', '1층', '소형평수', '방두개']; 9월초입주","","","","Captured from Naver Land article list API."
"naver_land","2626058243","2626058243","https://new.land.naver.com/rooms?articleNo=2626058243","광교 434 공인중개사사무소","","","","광교센트럴푸르지오시티","37.286506","127.055439","naver_public_listing_level","l 보증보험 O l 7월 입주 l","13900","15","","15","오피스텔","60/24","12/17","북동향","","","2026.05.13","오피스텔","['15년이내', '대단지', '소형평수', '방한개']; l 보증보험 O l 7월 입주 l","","","","Captured from Naver Land article list API."
"naver_land","2627340114","2627340114","https://new.land.naver.com/rooms?articleNo=2627340114","광교 434 공인중개사사무소","","","","광교엘포트아이파크","37.286476","127.057239","naver_public_listing_level","l 안심 특약 읽어보세요 l 626 입주 가능 l","19800","20","","20","오피스텔","66/26","10/20","북동향","","","2026.05.20","오피스텔","['10년이내', '대단지', '방한개', '화장실한개']; l 안심 특약 읽어보세요 l 626 입주 가능 l","","","","Captured from Naver Land article list API."
"naver_land","2627254301","2627254301","https://new.land.naver.com/rooms?articleNo=2627254301","광교 434 공인중개사사무소","","","","광교센트럴푸르지오시티","37.286506","127.055439","naver_public_listing_level","l 반전세 l 보증금 1.98억 l 월세 20만 원 l","19800","20","","20","오피스텔","75/30","9/17","북서향","","","2026.05.19","오피스텔","['15년이내', '대단지', '방한개', '화장실한개']; l 반전세 l 보증금 1.98억 l 월세 20만 원 l","","","","Captured from Naver Land article list API."
"naver_land","2626700769","2626700769","https://new.land.naver.com/rooms?articleNo=2626700769","광교 434 공인중개사사무소","","","","광교엘포트아이파크","37.286476","127.057239","naver_public_listing_level","l 안심 특약 읽어보세요 l 6.26 입주 가능 l","19800","20","","20","오피스텔","66/26","10/20","북동향","","","2026.05.16","오피스텔","['10년이내', '대단지', '방한개', '화장실한개']; l 안심 특약 읽어보세요 l 6.26 입주 가능 l","","","","Captured from Naver Land article list API."
"naver_land","2626700709","2626700709","https://new.land.naver.com/rooms?articleNo=2626700709","광교 434 공인중개사사무소","","","","광교엘포트아이파크","37.286476","127.057239","naver_public_listing_level","l 안심 특약 읽어보세요 l 보증보험 OK l","19800","20","","20","오피스텔","66/26","10/20","북동향","","","2026.05.16","오피스텔","['10년이내', '대단지', '방한개', '화장실한개']; l 안심 특약 읽어보세요 l 보증보험 OK l","","","","Captured from Naver Land article list API."
"naver_land","2626125072","2626125072","https://new.land.naver.com/rooms?articleNo=2626125072","광교 434 공인중개사사무소","","","","광교센트럴푸르지오시티","37.286506","127.055439","naver_public_listing_level","l 보증보험 가입 가능 l 넉넉한 입주일 l","19800","20","","20","오피스텔","75/30","9/17","북서향","","","2026.05.14","오피스텔","['15년이내', '대단지', '방한개', '화장실한개']; l 보증보험 가입 가능 l 넉넉한 입주일 l","","","","Captured from Naver Land article list API."
"naver_land","2627426037","2627426037","https://new.land.naver.com/rooms?articleNo=2627426037","광교 434 공인중개사사무소","","","","광교센트럴푸르지오시티","37.286506","127.055439","naver_public_listing_level","l 임차인을 위한 안심특약 l","12300","20","","20","오피스텔","60/24","11/17","북동향","","","2026.05.20","오피스텔","['15년이내', '대단지', '소형평수', '방한개']; l 임차인을 위한 안심특약 l","","","","Captured from Naver Land article list API."
"naver_land","2626259261","2626259261","https://new.land.naver.com/rooms?articleNo=2626259261","광교 434 공인중개사사무소","","","","광교센트럴푸르지오시티","37.285962","127.056145","naver_public_listing_level","l 즉시 입주 l 보증보험 가입 가능 l","12000","25","","25","오피스텔","56/22","4/17","북서향","","","2026.05.14","오피스텔","['15년이내', '대단지', '소형평수', '방한개']; l 즉시 입주 l 보증보험 가입 가능 l","","","","Captured from Naver Land article list API."
"naver_land","2626259312","2626259312","https://new.land.naver.com/rooms?articleNo=2626259312","광교 434 공인중개사사무소","","","","광교센트럴푸르지오시티","37.285962","127.056145","naver_public_listing_level","l 안심 특약 l 보증보험 가입 가능 l","12000","25","","25","오피스텔","56/22","4/17","북서향","","","2026.05.14","오피스텔","['15년이내', '대단지', '소형평수', '방한개']; l 안심 특약 l 보증보험 가입 가능 l","","","","Captured from Naver Land article list API."
"naver_land","2625982370","2625982370","https://new.land.naver.com/rooms?articleNo=2625982370","광교 434 공인중개사사무소","","","","광교센트럴푸르지오시티","37.285962","127.056145","naver_public_listing_level","l 즉시 입주 l 반전세 l 보증금 1.2억 l 월세 30만 원 l","12000","30","","30","오피스텔","56/22","4/17","북서향","","","2026.05.13","오피스텔","['15년이내', '대단지', '소형평수', '방한개']; l 즉시 입주 l 반전세 l 보증금 1.2억 l 월세 30만 원 l","","","","Captured from Naver Land article list API."
"naver_land","2627347765","2627347765","https://new.land.naver.com/rooms?articleNo=2627347765","광교 434 공인중개사사무소","","","","광교센트럴푸르지오시티","37.286506","127.055439","naver_public_listing_level","l 사업자용 l 부가세 별도 l 즉시 입주 l","500","70","","70","오피스텔","60/24","4/17","북동향","","","2026.05.20","오피스텔","['15년이내', '대단지', '소형평수', '방한개']; l 사업자용 l 부가세 별도 l 즉시 입주 l","","","","Captured from Naver Land article list API."
"naver_land","2626259448","2626259448","https://new.land.naver.com/rooms?articleNo=2626259448","광교 434 공인중개사사무소","","","","광교센트럴푸르지오시티","37.286506","127.055439","naver_public_listing_level","l 사업자용 l 부가세 별도 l 즉시 입주 l","500","70","","70","오피스텔","60/24","4/17","북동향","","","2026.05.14","오피스텔","['15년이내', '대단지', '소형평수', '방한개']; l 사업자용 l 부가세 별도 l 즉시 입주 l","","","","Captured from Naver Land article list API."
"naver_land","2621728351","2621728351","https://new.land.naver.com/rooms?articleNo=2621728351","광교 434 공인중개사사무소","","","","광교센트럴푸르지오시티","37.286506","127.055439","naver_public_listing_level","l 사업자용 l 사업자 주소 이전 필수 l","500","75","","75","오피스텔","60/24","9/17","북동향","","","2026.04.22","오피스텔","['15년이내', '대단지', '소형평수', '방한개']; l 사업자용 l 사업자 주소 이전 필수 l","","https://landthumb-phinf.pstatic.net/20260422_63/1776850200297lLEjB_JPEG/e39253db4364ed403471cd62afcebd14.JPG","","Captured from Naver Land article list API."
"naver_land","2627340546","2627340546","https://new.land.naver.com/rooms?articleNo=2627340546","광교 434 공인중개사사무소","","","","광교엘포트아이파크","37.286476","127.057239","naver_public_listing_level","l 부가세 별도 l 1.5룸 l 사업자용 l","3000","130","","130","오피스텔","97/38","14/20","북동향","","","2026.05.20","오피스텔","['10년이내', '대단지', '방한개', '화장실한개']; l 부가세 별도 l 1.5룸 l 사업자용 l","","","","Captured from Naver Land article list API."
"naver_land","2626474677","2626474677","https://new.land.naver.com/rooms?articleNo=2626474677","광교 434 공인중개사사무소","","","","광교엘포트아이파크","37.286476","127.057239","naver_public_listing_level","l 사업자용 l 부가세 별도 l 전입 불가 l","3000","130","","130","오피스텔","97/38","14/20","북동향","","","2026.05.15","오피스텔","['10년이내', '대단지', '방한개', '화장실한개']; l 사업자용 l 부가세 별도 l 전입 불가 l","","","","Captured from Naver Land article list API."
"naver_land","2626476724","2626476724","https://new.land.naver.com/rooms?articleNo=2626476724","광교 434 공인중개사사무소","","","","광교엘포트아이파크","37.286476","127.057239","naver_public_listing_level","l 부가세 10 별도 l 사업자용 l","3000","130","","130","오피스텔","97/38","14/20","북동향","","","2026.05.15","오피스텔","['10년이내', '대단지', '방한개', '화장실한개']; l 부가세 10 별도 l 사업자용 l","","","","Captured from Naver Land article list API."
"naver_land","2626476330","2626476330","https://new.land.naver.com/rooms?articleNo=2626476330","광교 434 공인중개사사무소","","","","광교엘포트아이파크","37.286476","127.057239","naver_public_listing_level","l 사업자용 l 부가세 별도 l 7월 협의 입주 l","3000","130","","130","오피스텔","97/38","14/20","북동향","","","2026.05.15","오피스텔","['10년이내', '대단지', '방한개', '화장실한개']; l 사업자용 l 부가세 별도 l 7월 협의 입주 l","","","","Captured from Naver Land article list API."
"naver_land","2627340036","2627340036","https://new.land.naver.com/rooms?articleNo=2627340036","광교 434 공인중개사사무소","","","","광교엘포트아이파크","37.286476","127.057239","naver_public_listing_level","l 반전세 l 보증금 1.98억 l 월세 20만 원 l","19800","","","","오피스텔","66/26","10/20","북동향","","","2026.05.20","오피스텔","['10년이내', '대단지', '방한개', '화장실한개']; l 반전세 l 보증금 1.98억 l 월세 20만 원 l","","","","Captured from Naver Land article list API."
"naver_land","2627252860","2627252860","https://new.land.naver.com/rooms?articleNo=2627252860","광교 434 공인중개사사무소","","","","광교센트럴푸르지오시티","37.285962","127.056145","naver_public_listing_level","l 즉시 입주 l 반전세 l 보증금 1.2억 l 월세 30만 원 l","12000","","","","오피스텔","56/22","4/17","북서향","","","2026.05.19","오피스텔","['15년이내', '대단지', '소형평수', '방한개']; l 즉시 입주 l 반전세 l 보증금 1.2억 l 월세 30만 원 l","","","","Captured from Naver Land article list API."
"naver_land","2627254109","2627254109","https://new.land.naver.com/rooms?articleNo=2627254109","광교 434 공인중개사사무소","","","","광교센트럴푸르지오시티","37.286506","127.055439","naver_public_listing_level","l 반전세 l 보증금 1.98억 l 월세 20만 원 l","19800","","","","오피스텔","75/30","9/17","북서향","","","2026.05.19","오피스텔","['15년이내', '대단지', '방한개', '화장실한개']; l 반전세 l 보증금 1.98억 l 월세 20만 원 l","","","","Captured from Naver Land article list API."
"naver_land","2626125045","2626125045","https://new.land.naver.com/rooms?articleNo=2626125045","광교 434 공인중개사사무소","","","","광교센트럴푸르지오시티","37.286506","127.055439","naver_public_listing_level","l 반전세 l 보증금 1.98억 l 월세 20만 원 l","19800","","","","오피스텔","75/30","9/17","북서향","","","2026.05.14","오피스텔","['15년이내', '대단지', '방한개', '화장실한개']; l 반전세 l 보증금 1.98억 l 월세 20만 원 l","","","","Captured from Naver Land article list API."
"naver_land","2625982785","2625982785","https://new.land.naver.com/rooms?articleNo=2625982785","광교 434 공인중개사사무소","","","","광교센트럴푸르지오시티","37.285962","127.056145","naver_public_listing_level","l 즉시 입주 l 반전세 l 보증금 1.2억 l 월세 30만 원 l","12000","","","","오피스텔","56/22","4/17","북서향","","","2026.05.13","오피스텔","['15년이내', '대단지', '소형평수', '방한개']; l 즉시 입주 l 반전세 l 보증금 1.2억 l 월세 30만 원 l","","","","Captured from Naver Land article list API."
"naver_land","2625982672","2625982672","https://new.land.naver.com/rooms?articleNo=2625982672","광교 434 공인중개사사무소","","","","광교센트럴푸르지오시티","37.286506","127.055439","naver_public_listing_level","l 반전세 l 보증금 1.21억 l 월세 20만 원 l","12100","","","","오피스텔","56/22","4/17","남서향","","","2026.05.13","오피스텔","['15년이내', '대단지', '소형평수', '방한개']; l 반전세 l 보증금 1.21억 l 월세 20만 원 l","","","","Captured from Naver Land article list API."
"naver_land","2627425499","2627425499","https://new.land.naver.com/rooms?articleNo=2627425499","광교 434 공인중개사사무소","","","","광교센트럴푸르지오시티","37.286506","127.055439","naver_public_listing_level","l 반전세 l 보증금 1.23억 l 월세 20만 원 l","12300","","","","오피스텔","60/24","11/17","북동향","","","2026.05.20","오피스텔","['15년이내', '대단지', '소형평수', '방한개']; l 반전세 l 보증금 1.23억 l 월세 20만 원 l","","","","Captured from Naver Land article list API."
"naver_land","2626057337","2626057337","https://new.land.naver.com/rooms?articleNo=2626057337","광교 434 공인중개사사무소","","","","광교센트럴푸르지오시티","37.286506","127.055439","naver_public_listing_level","l 반전세 l 보증금 1.39억 l 월세 15만 원 l","13900","","","","오피스텔","60/24","12/17","북동향","","","2026.05.13","오피스텔","['15년이내', '대단지', '소형평수', '방한개']; l 반전세 l 보증금 1.39억 l 월세 15만 원 l","","","","Captured from Naver Land article list API."
"naver_land","2627394601","2627394601","https://new.land.naver.com/rooms?articleNo=2627394601","광교SK공인중개사사무소","","","","광교효성해링턴타워레이크","37.288732","127.060999","naver_public_listing_level","남향,호수 뷰 복층 밝고 쾌적한 오피스텔","22500","10","","10","오피스텔","73/29","저/25","남향","","","2026.05.20","오피스텔","['10년이내', '복층', '화장실한개', '방한개']; 남향,호수 뷰 복층 밝고 쾌적한 오피스텔","","","","Captured from Naver Land article list API."
"naver_land","2626047248","2626047248","https://new.land.naver.com/rooms?articleNo=2626047248","광교SK공인중개사사무소","","","","광교효성해링턴타워","37.288088","127.060258","naver_public_listing_level","남향 호수 뷰 복층 투룸 풀옵션 쾌적하고 깨끗한 생활인프라 좋음","34500","","","","오피스텔","109/43","저/24","남향","","","2026.05.13","오피스텔","['10년이내', '복층', '화장실한개', '방한개']; 남향 호수 뷰 복층 투룸 풀옵션 쾌적하고 깨끗한 생활인프라 좋음","","https://landthumb-phinf.pstatic.net/20260513_19/1778647823982LkFnF_JPEG/2626047248_20260513135022933538.jpg","","Captured from Naver Land article list API."
"naver_land","2622276803","2622276803","https://new.land.naver.com/rooms?articleNo=2622276803","광교SK단지내공인중개사사무소","","","","광교효성해링턴타워레이크","37.288732","127.060999","naver_public_listing_level","일반사업자로 사업자등록증 필요,전입안됨, 투룸 풀옵션 복층 오피스텔","2000","140","","140","오피스텔","110/45","저/25","동향","","","2026.04.24","오피스텔","['10년이내', '복층', '화장실한개', '방두개']; 일반사업자로 사업자등록증 필요,전입안됨, 투룸 풀옵션 복층 오피스텔","","","","Captured from Naver Land article list API."
"naver_land","2623237100","2623237100","https://new.land.naver.com/rooms?articleNo=2623237100","광교SK단지내공인중개사사무소","","","","광교효성해링턴타워레이크","37.288732","127.060999","naver_public_listing_level","빠른입주가능 ,풀옵션 투룸 호수뷰 최고","37000","","","","오피스텔","110/45","19/25","남향","","","2026.04.28","오피스텔","['10년이내', '화장실한개', '방두개', '고층']; 빠른입주가능 ,풀옵션 투룸 호수뷰 최고","","","","Captured from Naver Land article list API."
"naver_land","2626713493","2626713493","https://new.land.naver.com/rooms?articleNo=2626713493","광교골드합동공인중개사사무소","","","","다가구","37.274539","127.05168","naver_public_listing_level","광교원천마을, 투룸월세, 빠른입주","2000","75","","75","단독/다가구","55/50","2/4","남향","","","2026.05.16","단독/다가구","['15년이내', '화장실한개', '소형평수', '방두개']; 광교원천마을, 투룸월세, 빠른입주","","","","Captured from Naver Land article list API."
"naver_land","2627452067","2627452067","https://new.land.naver.com/rooms?articleNo=2627452067","광교대림가이드공인중개사사무소","","","","e편한세상시티광교","37.291475","127.046629","naver_public_listing_level","광교중앙역초역세권,생활의인프라를다갗춘곳.임차만족도최상.관리비저렴.확장형","35000","","","","오피스텔","110/39","중/15","북동향","","","2026.05.20","오피스텔","['4년이내', '화장실한개', '방한개', '중층']; 광교중앙역초역세권,생활의인프라를다갗춘곳.임차만족도최상.관리비저렴.확장형","","","","Captured from Naver Land article list API."
"naver_land","2627649208","2627649208","https://new.land.naver.com/rooms?articleNo=2627649208","광교대림사랑공인중개사사무소","","","","에듀하임1309","37.289355","127.045445","naver_public_listing_level","원룸 사업자 전입안됨 풀옵션 신분당선역세권 부가세별도","500","75","","75","오피스텔","54/24","고/15","북향","","","2026.05.21","오피스텔","['15년이내', '대단지', '소형평수', '방한개']; 원룸 사업자 전입안됨 풀옵션 신분당선역세권 부가세별도","","","","Captured from Naver Land article list API."
"naver_land","2627647990","2627647990","https://new.land.naver.com/rooms?articleNo=2627647990","광교대림사랑공인중개사사무소","","","","광교호반베르디움","37.290318","127.049786","naver_public_listing_level","귀한테라스 사업자 아비뉴프랑 롯데마트 바로연결 부가세별도","1000","95","","95","오피스텔","85/35","4/12","북동향","","","2026.05.21","오피스텔","['15년이내', '테라스', '방한개', '화장실한개']; 귀한테라스 사업자 아비뉴프랑 롯데마트 바로연결 부가세별도","","","","Captured from Naver Land article list API."
